F, [2016-11-26T18:25:25.114041 #7276] FATAL -- : [e72dec8d-7250-4e67-8d80-f4ca6543efd3] railties (5.0.0.1) lib/rails/engine.rb:522:in `call'
F, [2016-11-26T18:25:25.114073 #7276] FATAL -- : [e72dec8d-7250-4e67-8d80-f4ca6543efd3] puma (3.6.0) lib/puma/configuration.rb:225:in `call'
F, [2016-11-26T18:25:25.114104 #7276] FATAL -- : [e72dec8d-7250-4e67-8d80-f4ca6543efd3] puma (3.6.0) lib/puma/server.rb:578:in `handle_request'
F, [2016-11-26T18:25:25.114136 #7276] FATAL -- : [e72dec8d-7250-4e67-8d80-f4ca6543efd3] puma (3.6.0) lib/puma/server.rb:415:in `process_client'
F, [2016-11-26T18:25:25.114167 #7276] FATAL -- : [e72dec8d-7250-4e67-8d80-f4ca6543efd3] puma (3.6.0) lib/puma/server.rb:275:in `block in run'
F, [2016-11-26T18:25:25.114205 #7276] FATAL -- : [e72dec8d-7250-4e67-8d80-f4ca6543efd3] puma (3.6.0) lib/puma/thread_pool.rb:116:in `block in spawn_thread'
I, [2016-11-26T18:25:25.115917 #7276]  INFO -- : [509f7ba0-0c00-4176-9eb8-47ea4de860e7] Started GET "/stylesheets/application.css" for 192.168.1.6 at 2016-11-26 18:25:25 +0900
F, [2016-11-26T18:25:25.117972 #7276] FATAL -- : [509f7ba0-0c00-4176-9eb8-47ea4de860e7]   
F, [2016-11-26T18:25:25.118086 #7276] FATAL -- : [509f7ba0-0c00-4176-9eb8-47ea4de860e7] ActionController::RoutingError (No route matches [GET] "/stylesheets/application.css"):
F, [2016-11-26T18:25:25.118121 #7276] FATAL -- : [509f7ba0-0c00-4176-9eb8-47ea4de860e7]   
F, [2016-11-26T18:25:25.118175 #7276] FATAL -- : [509f7ba0-0c00-4176-9eb8-47ea4de860e7] actionpack (5.0.0.1) lib/action_dispatch/middleware/debug_exceptions.rb:53:in `call'
F, [2016-11-26T18:25:25.118208 #7276] FATAL -- : [509f7ba0-0c00-4176-9eb8-47ea4de860e7] actionpack (5.0.0.1) lib/action_dispatch/middleware/show_exceptions.rb:31:in `call'
F, [2016-11-26T18:25:25.118240 #7276] FATAL -- : [509f7ba0-0c00-4176-9eb8-47ea4de860e7] railties (5.0.0.1) lib/rails/rack/logger.rb:36:in `call_app'
F, [2016-11-26T18:25:25.118271 #7276] FATAL -- : [509f7ba0-0c00-4176-9eb8-47ea4de860e7] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `block in call'
F, [2016-11-26T18:25:25.118310 #7276] FATAL -- : [509f7ba0-0c00-4176-9eb8-47ea4de860e7] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `block in tagged'
F, [2016-11-26T18:25:25.118341 #7276] FATAL -- : [509f7ba0-0c00-4176-9eb8-47ea4de860e7] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:26:in `tagged'
F, [2016-11-26T18:25:25.118372 #7276] FATAL -- : [509f7ba0-0c00-4176-9eb8-47ea4de860e7] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `tagged'
F, [2016-11-26T18:25:25.118403 #7276] FATAL -- : [509f7ba0-0c00-4176-9eb8-47ea4de860e7] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `call'
F, [2016-11-26T18:25:25.118434 #7276] FATAL -- : [509f7ba0-0c00-4176-9eb8-47ea4de860e7] actionpack (5.0.0.1) lib/action_dispatch/middleware/request_id.rb:24:in `call'
F, [2016-11-26T18:25:25.118471 #7276] FATAL -- : [509f7ba0-0c00-4176-9eb8-47ea4de860e7] rack (2.0.1) lib/rack/method_override.rb:22:in `call'
F, [2016-11-26T18:25:25.118557 #7276] FATAL -- : [509f7ba0-0c00-4176-9eb8-47ea4de860e7] rack (2.0.1) lib/rack/runtime.rb:22:in `call'
F, [2016-11-26T18:25:25.118590 #7276] FATAL -- : [509f7ba0-0c00-4176-9eb8-47ea4de860e7] activesupport (5.0.0.1) lib/active_support/cache/strategy/local_cache_middleware.rb:28:in `call'
F, [2016-11-26T18:25:25.118621 #7276] FATAL -- : [509f7ba0-0c00-4176-9eb8-47ea4de860e7] actionpack (5.0.0.1) lib/action_dispatch/middleware/executor.rb:12:in `call'
F, [2016-11-26T18:25:25.118653 #7276] FATAL -- : [509f7ba0-0c00-4176-9eb8-47ea4de860e7] rack (2.0.1) lib/rack/sendfile.rb:111:in `call'
F, [2016-11-26T18:25:25.118684 #7276] FATAL -- : [509f7ba0-0c00-4176-9eb8-47ea4de860e7] railties (5.0.0.1) lib/rails/engine.rb:522:in `call'
F, [2016-11-26T18:25:25.118721 #7276] FATAL -- : [509f7ba0-0c00-4176-9eb8-47ea4de860e7] puma (3.6.0) lib/puma/configuration.rb:225:in `call'
F, [2016-11-26T18:25:25.118752 #7276] FATAL -- : [509f7ba0-0c00-4176-9eb8-47ea4de860e7] puma (3.6.0) lib/puma/server.rb:578:in `handle_request'
F, [2016-11-26T18:25:25.118784 #7276] FATAL -- : [509f7ba0-0c00-4176-9eb8-47ea4de860e7] puma (3.6.0) lib/puma/server.rb:415:in `process_client'
F, [2016-11-26T18:25:25.118815 #7276] FATAL -- : [509f7ba0-0c00-4176-9eb8-47ea4de860e7] puma (3.6.0) lib/puma/server.rb:275:in `block in run'
F, [2016-11-26T18:25:25.118846 #7276] FATAL -- : [509f7ba0-0c00-4176-9eb8-47ea4de860e7] puma (3.6.0) lib/puma/thread_pool.rb:116:in `block in spawn_thread'
I, [2016-11-26T18:25:25.148177 #7276]  INFO -- : [2401d121-cca2-4354-addc-f044cf592992] Started GET "/images/kitayo_logo.png" for 192.168.1.6 at 2016-11-26 18:25:25 +0900
F, [2016-11-26T18:25:25.149110 #7276] FATAL -- : [2401d121-cca2-4354-addc-f044cf592992]   
F, [2016-11-26T18:25:25.149186 #7276] FATAL -- : [2401d121-cca2-4354-addc-f044cf592992] ActionController::RoutingError (No route matches [GET] "/images/kitayo_logo.png"):
F, [2016-11-26T18:25:25.149226 #7276] FATAL -- : [2401d121-cca2-4354-addc-f044cf592992]   
F, [2016-11-26T18:25:25.149260 #7276] FATAL -- : [2401d121-cca2-4354-addc-f044cf592992] actionpack (5.0.0.1) lib/action_dispatch/middleware/debug_exceptions.rb:53:in `call'
F, [2016-11-26T18:25:25.149316 #7276] FATAL -- : [2401d121-cca2-4354-addc-f044cf592992] actionpack (5.0.0.1) lib/action_dispatch/middleware/show_exceptions.rb:31:in `call'
F, [2016-11-26T18:25:25.149348 #7276] FATAL -- : [2401d121-cca2-4354-addc-f044cf592992] railties (5.0.0.1) lib/rails/rack/logger.rb:36:in `call_app'
F, [2016-11-26T18:25:25.149379 #7276] FATAL -- : [2401d121-cca2-4354-addc-f044cf592992] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `block in call'
F, [2016-11-26T18:25:25.149411 #7276] FATAL -- : [2401d121-cca2-4354-addc-f044cf592992] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `block in tagged'
F, [2016-11-26T18:25:25.149449 #7276] FATAL -- : [2401d121-cca2-4354-addc-f044cf592992] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:26:in `tagged'
F, [2016-11-26T18:25:25.149480 #7276] FATAL -- : [2401d121-cca2-4354-addc-f044cf592992] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `tagged'
F, [2016-11-26T18:25:25.149512 #7276] FATAL -- : [2401d121-cca2-4354-addc-f044cf592992] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `call'
F, [2016-11-26T18:25:25.149543 #7276] FATAL -- : [2401d121-cca2-4354-addc-f044cf592992] actionpack (5.0.0.1) lib/action_dispatch/middleware/request_id.rb:24:in `call'
F, [2016-11-26T18:25:25.149574 #7276] FATAL -- : [2401d121-cca2-4354-addc-f044cf592992] rack (2.0.1) lib/rack/method_override.rb:22:in `call'
F, [2016-11-26T18:25:25.149611 #7276] FATAL -- : [2401d121-cca2-4354-addc-f044cf592992] rack (2.0.1) lib/rack/runtime.rb:22:in `call'
F, [2016-11-26T18:25:25.149642 #7276] FATAL -- : [2401d121-cca2-4354-addc-f044cf592992] activesupport (5.0.0.1) lib/active_support/cache/strategy/local_cache_middleware.rb:28:in `call'
F, [2016-11-26T18:25:25.149673 #7276] FATAL -- : [2401d121-cca2-4354-addc-f044cf592992] actionpack (5.0.0.1) lib/action_dispatch/middleware/executor.rb:12:in `call'
F, [2016-11-26T18:25:25.149781 #7276] FATAL -- : [2401d121-cca2-4354-addc-f044cf592992] rack (2.0.1) lib/rack/sendfile.rb:111:in `call'
F, [2016-11-26T18:25:25.149813 #7276] FATAL -- : [2401d121-cca2-4354-addc-f044cf592992] railties (5.0.0.1) lib/rails/engine.rb:522:in `call'
F, [2016-11-26T18:25:25.149844 #7276] FATAL -- : [2401d121-cca2-4354-addc-f044cf592992] puma (3.6.0) lib/puma/configuration.rb:225:in `call'
F, [2016-11-26T18:25:25.149882 #7276] FATAL -- : [2401d121-cca2-4354-addc-f044cf592992] puma (3.6.0) lib/puma/server.rb:578:in `handle_request'
F, [2016-11-26T18:25:25.149913 #7276] FATAL -- : [2401d121-cca2-4354-addc-f044cf592992] puma (3.6.0) lib/puma/server.rb:415:in `process_client'
F, [2016-11-26T18:25:25.149944 #7276] FATAL -- : [2401d121-cca2-4354-addc-f044cf592992] puma (3.6.0) lib/puma/server.rb:275:in `block in run'
F, [2016-11-26T18:25:25.149975 #7276] FATAL -- : [2401d121-cca2-4354-addc-f044cf592992] puma (3.6.0) lib/puma/thread_pool.rb:116:in `block in spawn_thread'
I, [2016-11-26T18:25:25.196767 #7276]  INFO -- : [ab82311c-b1a2-4a42-a423-f69263ef3cb8] Started GET "/images/vis.png" for 192.168.1.6 at 2016-11-26 18:25:25 +0900
F, [2016-11-26T18:25:25.197584 #7276] FATAL -- : [ab82311c-b1a2-4a42-a423-f69263ef3cb8]   
F, [2016-11-26T18:25:25.197647 #7276] FATAL -- : [ab82311c-b1a2-4a42-a423-f69263ef3cb8] ActionController::RoutingError (No route matches [GET] "/images/vis.png"):
F, [2016-11-26T18:25:25.197683 #7276] FATAL -- : [ab82311c-b1a2-4a42-a423-f69263ef3cb8]   
F, [2016-11-26T18:25:25.197771 #7276] FATAL -- : [ab82311c-b1a2-4a42-a423-f69263ef3cb8] actionpack (5.0.0.1) lib/action_dispatch/middleware/debug_exceptions.rb:53:in `call'
F, [2016-11-26T18:25:25.197805 #7276] FATAL -- : [ab82311c-b1a2-4a42-a423-f69263ef3cb8] actionpack (5.0.0.1) lib/action_dispatch/middleware/show_exceptions.rb:31:in `call'
F, [2016-11-26T18:25:25.197837 #7276] FATAL -- : [ab82311c-b1a2-4a42-a423-f69263ef3cb8] railties (5.0.0.1) lib/rails/rack/logger.rb:36:in `call_app'
F, [2016-11-26T18:25:25.197868 #7276] FATAL -- : [ab82311c-b1a2-4a42-a423-f69263ef3cb8] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `block in call'
F, [2016-11-26T18:25:25.197923 #7276] FATAL -- : [ab82311c-b1a2-4a42-a423-f69263ef3cb8] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `block in tagged'
F, [2016-11-26T18:25:25.197957 #7276] FATAL -- : [ab82311c-b1a2-4a42-a423-f69263ef3cb8] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:26:in `tagged'
F, [2016-11-26T18:25:25.197989 #7276] FATAL -- : [ab82311c-b1a2-4a42-a423-f69263ef3cb8] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `tagged'
F, [2016-11-26T18:25:25.198021 #7276] FATAL -- : [ab82311c-b1a2-4a42-a423-f69263ef3cb8] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `call'
F, [2016-11-26T18:25:25.198053 #7276] FATAL -- : [ab82311c-b1a2-4a42-a423-f69263ef3cb8] actionpack (5.0.0.1) lib/action_dispatch/middleware/request_id.rb:24:in `call'
F, [2016-11-26T18:25:25.198084 #7276] FATAL -- : [ab82311c-b1a2-4a42-a423-f69263ef3cb8] rack (2.0.1) lib/rack/method_override.rb:22:in `call'
F, [2016-11-26T18:25:25.198116 #7276] FATAL -- : [ab82311c-b1a2-4a42-a423-f69263ef3cb8] rack (2.0.1) lib/rack/runtime.rb:22:in `call'
F, [2016-11-26T18:25:25.198149 #7276] FATAL -- : [ab82311c-b1a2-4a42-a423-f69263ef3cb8] activesupport (5.0.0.1) lib/active_support/cache/strategy/local_cache_middleware.rb:28:in `call'
F, [2016-11-26T18:25:25.198180 #7276] FATAL -- : [ab82311c-b1a2-4a42-a423-f69263ef3cb8] actionpack (5.0.0.1) lib/action_dispatch/middleware/executor.rb:12:in `call'
F, [2016-11-26T18:25:25.198212 #7276] FATAL -- : [ab82311c-b1a2-4a42-a423-f69263ef3cb8] rack (2.0.1) lib/rack/sendfile.rb:111:in `call'
F, [2016-11-26T18:25:25.198280 #7276] FATAL -- : [ab82311c-b1a2-4a42-a423-f69263ef3cb8] railties (5.0.0.1) lib/rails/engine.rb:522:in `call'
F, [2016-11-26T18:25:25.198311 #7276] FATAL -- : [ab82311c-b1a2-4a42-a423-f69263ef3cb8] puma (3.6.0) lib/puma/configuration.rb:225:in `call'
F, [2016-11-26T18:25:25.198343 #7276] FATAL -- : [ab82311c-b1a2-4a42-a423-f69263ef3cb8] puma (3.6.0) lib/puma/server.rb:578:in `handle_request'
F, [2016-11-26T18:25:25.198374 #7276] FATAL -- : [ab82311c-b1a2-4a42-a423-f69263ef3cb8] puma (3.6.0) lib/puma/server.rb:415:in `process_client'
F, [2016-11-26T18:25:25.198406 #7276] FATAL -- : [ab82311c-b1a2-4a42-a423-f69263ef3cb8] puma (3.6.0) lib/puma/server.rb:275:in `block in run'
F, [2016-11-26T18:25:25.198438 #7276] FATAL -- : [ab82311c-b1a2-4a42-a423-f69263ef3cb8] puma (3.6.0) lib/puma/thread_pool.rb:116:in `block in spawn_thread'
I, [2016-11-26T18:25:25.223305 #7276]  INFO -- : [c469f294-26ae-441d-ba14-c765ee8d7561] Started GET "/images/inter.png" for 192.168.1.6 at 2016-11-26 18:25:25 +0900
F, [2016-11-26T18:25:25.224558 #7276] FATAL -- : [c469f294-26ae-441d-ba14-c765ee8d7561]   
F, [2016-11-26T18:25:25.224648 #7276] FATAL -- : [c469f294-26ae-441d-ba14-c765ee8d7561] ActionController::RoutingError (No route matches [GET] "/images/inter.png"):
F, [2016-11-26T18:25:25.224683 #7276] FATAL -- : [c469f294-26ae-441d-ba14-c765ee8d7561]   
F, [2016-11-26T18:25:25.224717 #7276] FATAL -- : [c469f294-26ae-441d-ba14-c765ee8d7561] actionpack (5.0.0.1) lib/action_dispatch/middleware/debug_exceptions.rb:53:in `call'
F, [2016-11-26T18:25:25.224749 #7276] FATAL -- : [c469f294-26ae-441d-ba14-c765ee8d7561] actionpack (5.0.0.1) lib/action_dispatch/middleware/show_exceptions.rb:31:in `call'
F, [2016-11-26T18:25:25.224788 #7276] FATAL -- : [c469f294-26ae-441d-ba14-c765ee8d7561] railties (5.0.0.1) lib/rails/rack/logger.rb:36:in `call_app'
F, [2016-11-26T18:25:25.224820 #7276] FATAL -- : [c469f294-26ae-441d-ba14-c765ee8d7561] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `block in call'
F, [2016-11-26T18:25:25.224852 #7276] FATAL -- : [c469f294-26ae-441d-ba14-c765ee8d7561] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `block in tagged'
F, [2016-11-26T18:25:25.224890 #7276] FATAL -- : [c469f294-26ae-441d-ba14-c765ee8d7561] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:26:in `tagged'
F, [2016-11-26T18:25:25.224923 #7276] FATAL -- : [c469f294-26ae-441d-ba14-c765ee8d7561] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `tagged'
F, [2016-11-26T18:25:25.224982 #7276] FATAL -- : [c469f294-26ae-441d-ba14-c765ee8d7561] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `call'
F, [2016-11-26T18:25:25.225014 #7276] FATAL -- : [c469f294-26ae-441d-ba14-c765ee8d7561] actionpack (5.0.0.1) lib/action_dispatch/middleware/request_id.rb:24:in `call'
F, [2016-11-26T18:25:25.225053 #7276] FATAL -- : [c469f294-26ae-441d-ba14-c765ee8d7561] rack (2.0.1) lib/rack/method_override.rb:22:in `call'
F, [2016-11-26T18:25:25.225084 #7276] FATAL -- : [c469f294-26ae-441d-ba14-c765ee8d7561] rack (2.0.1) lib/rack/runtime.rb:22:in `call'
F, [2016-11-26T18:25:25.225155 #7276] FATAL -- : [c469f294-26ae-441d-ba14-c765ee8d7561] activesupport (5.0.0.1) lib/active_support/cache/strategy/local_cache_middleware.rb:28:in `call'
F, [2016-11-26T18:25:25.225187 #7276] FATAL -- : [c469f294-26ae-441d-ba14-c765ee8d7561] actionpack (5.0.0.1) lib/action_dispatch/middleware/executor.rb:12:in `call'
F, [2016-11-26T18:25:25.225219 #7276] FATAL -- : [c469f294-26ae-441d-ba14-c765ee8d7561] rack (2.0.1) lib/rack/sendfile.rb:111:in `call'
F, [2016-11-26T18:25:25.225250 #7276] FATAL -- : [c469f294-26ae-441d-ba14-c765ee8d7561] railties (5.0.0.1) lib/rails/engine.rb:522:in `call'
F, [2016-11-26T18:25:25.225281 #7276] FATAL -- : [c469f294-26ae-441d-ba14-c765ee8d7561] puma (3.6.0) lib/puma/configuration.rb:225:in `call'
F, [2016-11-26T18:25:25.225312 #7276] FATAL -- : [c469f294-26ae-441d-ba14-c765ee8d7561] puma (3.6.0) lib/puma/server.rb:578:in `handle_request'
F, [2016-11-26T18:25:25.225350 #7276] FATAL -- : [c469f294-26ae-441d-ba14-c765ee8d7561] puma (3.6.0) lib/puma/server.rb:415:in `process_client'
F, [2016-11-26T18:25:25.225382 #7276] FATAL -- : [c469f294-26ae-441d-ba14-c765ee8d7561] puma (3.6.0) lib/puma/server.rb:275:in `block in run'
F, [2016-11-26T18:25:25.225414 #7276] FATAL -- : [c469f294-26ae-441d-ba14-c765ee8d7561] puma (3.6.0) lib/puma/thread_pool.rb:116:in `block in spawn_thread'
I, [2016-11-26T18:25:25.230612 #7276]  INFO -- : [a60ba91d-9ce8-4734-995e-7fc8296a8b57] Started GET "/images/others_.png" for 192.168.1.6 at 2016-11-26 18:25:25 +0900
F, [2016-11-26T18:25:25.231692 #7276] FATAL -- : [a60ba91d-9ce8-4734-995e-7fc8296a8b57]   
F, [2016-11-26T18:25:25.231791 #7276] FATAL -- : [a60ba91d-9ce8-4734-995e-7fc8296a8b57] ActionController::RoutingError (No route matches [GET] "/images/others_.png"):
F, [2016-11-26T18:25:25.231826 #7276] FATAL -- : [a60ba91d-9ce8-4734-995e-7fc8296a8b57]   
F, [2016-11-26T18:25:25.231859 #7276] FATAL -- : [a60ba91d-9ce8-4734-995e-7fc8296a8b57] actionpack (5.0.0.1) lib/action_dispatch/middleware/debug_exceptions.rb:53:in `call'
F, [2016-11-26T18:25:25.231899 #7276] FATAL -- : [a60ba91d-9ce8-4734-995e-7fc8296a8b57] actionpack (5.0.0.1) lib/action_dispatch/middleware/show_exceptions.rb:31:in `call'
F, [2016-11-26T18:25:25.231931 #7276] FATAL -- : [a60ba91d-9ce8-4734-995e-7fc8296a8b57] railties (5.0.0.1) lib/rails/rack/logger.rb:36:in `call_app'
F, [2016-11-26T18:25:25.231963 #7276] FATAL -- : [a60ba91d-9ce8-4734-995e-7fc8296a8b57] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `block in call'
F, [2016-11-26T18:25:25.231994 #7276] FATAL -- : [a60ba91d-9ce8-4734-995e-7fc8296a8b57] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `block in tagged'
F, [2016-11-26T18:25:25.232025 #7276] FATAL -- : [a60ba91d-9ce8-4734-995e-7fc8296a8b57] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:26:in `tagged'
F, [2016-11-26T18:25:25.232056 #7276] FATAL -- : [a60ba91d-9ce8-4734-995e-7fc8296a8b57] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `tagged'
F, [2016-11-26T18:25:25.232093 #7276] FATAL -- : [a60ba91d-9ce8-4734-995e-7fc8296a8b57] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `call'
F, [2016-11-26T18:25:25.232125 #7276] FATAL -- : [a60ba91d-9ce8-4734-995e-7fc8296a8b57] actionpack (5.0.0.1) lib/action_dispatch/middleware/request_id.rb:24:in `call'
F, [2016-11-26T18:25:25.232157 #7276] FATAL -- : [a60ba91d-9ce8-4734-995e-7fc8296a8b57] rack (2.0.1) lib/rack/method_override.rb:22:in `call'
F, [2016-11-26T18:25:25.232211 #7276] FATAL -- : [a60ba91d-9ce8-4734-995e-7fc8296a8b57] rack (2.0.1) lib/rack/runtime.rb:22:in `call'
F, [2016-11-26T18:25:25.232281 #7276] FATAL -- : [a60ba91d-9ce8-4734-995e-7fc8296a8b57] activesupport (5.0.0.1) lib/active_support/cache/strategy/local_cache_middleware.rb:28:in `call'
F, [2016-11-26T18:25:25.232312 #7276] FATAL -- : [a60ba91d-9ce8-4734-995e-7fc8296a8b57] actionpack (5.0.0.1) lib/action_dispatch/middleware/executor.rb:12:in `call'
F, [2016-11-26T18:25:25.232350 #7276] FATAL -- : [a60ba91d-9ce8-4734-995e-7fc8296a8b57] rack (2.0.1) lib/rack/sendfile.rb:111:in `call'
F, [2016-11-26T18:25:25.232381 #7276] FATAL -- : [a60ba91d-9ce8-4734-995e-7fc8296a8b57] railties (5.0.0.1) lib/rails/engine.rb:522:in `call'
F, [2016-11-26T18:25:25.232413 #7276] FATAL -- : [a60ba91d-9ce8-4734-995e-7fc8296a8b57] puma (3.6.0) lib/puma/configuration.rb:225:in `call'
F, [2016-11-26T18:25:25.232444 #7276] FATAL -- : [a60ba91d-9ce8-4734-995e-7fc8296a8b57] puma (3.6.0) lib/puma/server.rb:578:in `handle_request'
F, [2016-11-26T18:25:25.232475 #7276] FATAL -- : [a60ba91d-9ce8-4734-995e-7fc8296a8b57] puma (3.6.0) lib/puma/server.rb:415:in `process_client'
F, [2016-11-26T18:25:25.232506 #7276] FATAL -- : [a60ba91d-9ce8-4734-995e-7fc8296a8b57] puma (3.6.0) lib/puma/server.rb:275:in `block in run'
F, [2016-11-26T18:25:25.232537 #7276] FATAL -- : [a60ba91d-9ce8-4734-995e-7fc8296a8b57] puma (3.6.0) lib/puma/thread_pool.rb:116:in `block in spawn_thread'
I, [2016-11-26T18:25:25.235160 #7276]  INFO -- : [6af5abfe-f50a-4647-843f-5ab9df6d352e] Started GET "/images/logo.png" for 192.168.1.6 at 2016-11-26 18:25:25 +0900
F, [2016-11-26T18:25:25.236066 #7276] FATAL -- : [6af5abfe-f50a-4647-843f-5ab9df6d352e]   
F, [2016-11-26T18:25:25.236193 #7276] FATAL -- : [6af5abfe-f50a-4647-843f-5ab9df6d352e] ActionController::RoutingError (No route matches [GET] "/images/logo.png"):
F, [2016-11-26T18:25:25.236229 #7276] FATAL -- : [6af5abfe-f50a-4647-843f-5ab9df6d352e]   
F, [2016-11-26T18:25:25.236262 #7276] FATAL -- : [6af5abfe-f50a-4647-843f-5ab9df6d352e] actionpack (5.0.0.1) lib/action_dispatch/middleware/debug_exceptions.rb:53:in `call'
F, [2016-11-26T18:25:25.236302 #7276] FATAL -- : [6af5abfe-f50a-4647-843f-5ab9df6d352e] actionpack (5.0.0.1) lib/action_dispatch/middleware/show_exceptions.rb:31:in `call'
F, [2016-11-26T18:25:25.236334 #7276] FATAL -- : [6af5abfe-f50a-4647-843f-5ab9df6d352e] railties (5.0.0.1) lib/rails/rack/logger.rb:36:in `call_app'
F, [2016-11-26T18:25:25.236379 #7276] FATAL -- : [6af5abfe-f50a-4647-843f-5ab9df6d352e] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `block in call'
F, [2016-11-26T18:25:25.236411 #7276] FATAL -- : [6af5abfe-f50a-4647-843f-5ab9df6d352e] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `block in tagged'
F, [2016-11-26T18:25:25.236456 #7276] FATAL -- : [6af5abfe-f50a-4647-843f-5ab9df6d352e] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:26:in `tagged'
F, [2016-11-26T18:25:25.236488 #7276] FATAL -- : [6af5abfe-f50a-4647-843f-5ab9df6d352e] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `tagged'
F, [2016-11-26T18:25:25.236534 #7276] FATAL -- : [6af5abfe-f50a-4647-843f-5ab9df6d352e] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `call'
F, [2016-11-26T18:25:25.236572 #7276] FATAL -- : [6af5abfe-f50a-4647-843f-5ab9df6d352e] actionpack (5.0.0.1) lib/action_dispatch/middleware/request_id.rb:24:in `call'
F, [2016-11-26T18:25:25.236612 #7276] FATAL -- : [6af5abfe-f50a-4647-843f-5ab9df6d352e] rack (2.0.1) lib/rack/method_override.rb:22:in `call'
F, [2016-11-26T18:25:25.236644 #7276] FATAL -- : [6af5abfe-f50a-4647-843f-5ab9df6d352e] rack (2.0.1) lib/rack/runtime.rb:22:in `call'
F, [2016-11-26T18:25:25.236705 #7276] FATAL -- : [6af5abfe-f50a-4647-843f-5ab9df6d352e] activesupport (5.0.0.1) lib/active_support/cache/strategy/local_cache_middleware.rb:28:in `call'
F, [2016-11-26T18:25:25.236737 #7276] FATAL -- : [6af5abfe-f50a-4647-843f-5ab9df6d352e] actionpack (5.0.0.1) lib/action_dispatch/middleware/executor.rb:12:in `call'
F, [2016-11-26T18:25:25.236768 #7276] FATAL -- : [6af5abfe-f50a-4647-843f-5ab9df6d352e] rack (2.0.1) lib/rack/sendfile.rb:111:in `call'
F, [2016-11-26T18:25:25.236822 #7276] FATAL -- : [6af5abfe-f50a-4647-843f-5ab9df6d352e] railties (5.0.0.1) lib/rails/engine.rb:522:in `call'
F, [2016-11-26T18:25:25.236854 #7276] FATAL -- : [6af5abfe-f50a-4647-843f-5ab9df6d352e] puma (3.6.0) lib/puma/configuration.rb:225:in `call'
F, [2016-11-26T18:25:25.236885 #7276] FATAL -- : [6af5abfe-f50a-4647-843f-5ab9df6d352e] puma (3.6.0) lib/puma/server.rb:578:in `handle_request'
F, [2016-11-26T18:25:25.236923 #7276] FATAL -- : [6af5abfe-f50a-4647-843f-5ab9df6d352e] puma (3.6.0) lib/puma/server.rb:415:in `process_client'
F, [2016-11-26T18:25:25.236954 #7276] FATAL -- : [6af5abfe-f50a-4647-843f-5ab9df6d352e] puma (3.6.0) lib/puma/server.rb:275:in `block in run'
F, [2016-11-26T18:25:25.236986 #7276] FATAL -- : [6af5abfe-f50a-4647-843f-5ab9df6d352e] puma (3.6.0) lib/puma/thread_pool.rb:116:in `block in spawn_thread'
I, [2016-11-26T18:25:40.347142 #7276]  INFO -- : [d9379ffa-fef4-451a-bf41-93f42813f8f3] Started GET "/pages/page1" for 192.168.1.6 at 2016-11-26 18:25:40 +0900
I, [2016-11-26T18:25:40.348153 #7276]  INFO -- : [d9379ffa-fef4-451a-bf41-93f42813f8f3] Processing by PagesController#page1 as HTML
I, [2016-11-26T18:25:40.350493 #7276]  INFO -- : [d9379ffa-fef4-451a-bf41-93f42813f8f3]   Rendering pages/page1.html.erb within layouts/application
I, [2016-11-26T18:25:40.351192 #7276]  INFO -- : [d9379ffa-fef4-451a-bf41-93f42813f8f3]   Rendered pages/page1.html.erb within layouts/application (0.5ms)
I, [2016-11-26T18:25:40.352460 #7276]  INFO -- : [d9379ffa-fef4-451a-bf41-93f42813f8f3] Completed 200 OK in 4ms (Views: 2.6ms | ActiveRecord: 0.0ms)
